customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,segment
CUST039969,314,1,3500.0,3,1,1,311,Promising
CUST039970,331,1,3500.0,2,1,1,211,About to Sleep
CUST039971,380,2,6085.639999999999,2,3,2,232,About to Sleep
CUST039972,480,1,3500.0,2,1,1,211,About to Sleep
CUST039973,444,2,7000.0,2,3,2,232,About to Sleep
CUST039974,584,2,6230.51,1,3,2,132,Lost
CUST039975,399,1,3500.0,2,1,1,211,About to Sleep
CUST039976,404,1,3500.0,2,1,1,211,About to Sleep
CUST039977,445,2,5853.34,2,3,2,232,About to Sleep
CUST039978,403,1,2000.0,2,1,1,211,About to Sleep
CUST039979,459,1,2025.58,2,1,1,211,About to Sleep
CUST039980,361,1,3500.0,2,1,1,211,About to Sleep
CUST039981,421,1,2000.0,2,1,1,211,About to Sleep
CUST039982,513,2,7000.0,1,3,2,132,Lost
CUST039983,463,1,3500.0,2,1,1,211,About to Sleep
CUST039984,461,2,5867.43,2,3,2,232,About to Sleep
CUST039985,473,1,3500.0,2,1,1,211,About to Sleep
CUST039986,483,1,3432.61,2,1,1,211,About to Sleep
CUST039987,603,2,7000.0,1,3,2,132,Lost
CUST039988,399,1,3500.0,2,1,1,211,About to Sleep
CUST039989,437,2,7000.0,2,3,2,232,About to Sleep
CUST039990,404,1,3500.0,2,1,1,211,About to Sleep
CUST039991,438,1,2000.0,2,1,1,211,About to Sleep
CUST039992,344,2,7000.0,2,3,2,232,About to Sleep
CUST039993,307,1,3500.0,3,1,1,311,Promising
CUST039994,488,1,3500.0,2,1,1,211,About to Sleep
CUST039995,326,1,2672.27,3,1,1,311,Promising
CUST039996,379,2,7000.0,2,3,2,232,About to Sleep
CUST039997,390,1,3500.0,2,1,1,211,About to Sleep
CUST039998,420,2,7000.0,2,3,2,232,About to Sleep
CUST039999,406,1,2934.05,2,1,1,211,About to Sleep
CUST040000,492,1,3500.0,1,1,1,111,Lost
CUST040001,490,1,3500.0,2,1,1,211,About to Sleep
CUST040002,497,1,3500.0,1,1,1,111,Lost
CUST040003,387,1,2000.0,2,1,1,211,About to Sleep
CUST040004,479,2,5327.8099999999995,2,3,2,232,About to Sleep
CUST040005,693,2,7000.0,1,3,2,132,Lost
CUST040006,368,1,3500.0,2,1,1,211,About to Sleep
CUST040007,532,2,7000.0,1,3,2,132,Lost
CUST040008,488,1,3500.0,2,1,1,211,About to Sleep
CUST040009,458,1,2503.05,2,1,1,211,About to Sleep
CUST040010,430,1,3500.0,2,1,1,211,About to Sleep
CUST040011,339,1,3500.0,2,1,1,211,About to Sleep
CUST040012,432,1,3500.0,2,1,1,211,About to Sleep
CUST040013,363,2,7000.0,2,3,2,232,About to Sleep
CUST040014,406,2,7000.0,2,3,2,232,About to Sleep
CUST040015,467,1,3500.0,2,1,1,211,About to Sleep
CUST040016,359,2,6152.49,2,3,2,232,About to Sleep
CUST040017,635,2,7000.0,1,3,2,132,Lost
CUST040018,581,2,4000.0,1,3,2,132,Lost
CUST040019,569,2,7000.0,1,3,2,132,Lost
CUST040020,716,2,5500.0,1,3,2,132,Lost
CUST040021,486,1,2825.85,2,1,1,211,About to Sleep
CUST040022,309,2,5500.0,3,3,2,332,Potential Loyalists
CUST040023,492,2,7000.0,1,3,2,132,Lost
CUST040024,440,1,3500.0,2,1,1,211,About to Sleep
CUST040025,670,2,7000.0,1,3,2,132,Lost
CUST040026,560,2,7000.0,1,3,2,132,Lost
CUST040027,320,1,3500.0,3,1,1,311,Promising
CUST040028,468,1,2000.0,2,1,1,211,About to Sleep
CUST040029,383,2,7000.0,2,3,2,232,About to Sleep
CUST040030,598,2,6027.42,1,3,2,132,Lost
CUST040031,487,1,3500.0,2,1,1,211,About to Sleep
CUST040032,349,1,3500.0,2,1,1,211,About to Sleep
CUST040033,341,1,2000.0,2,1,1,211,About to Sleep
CUST040034,483,1,3500.0,2,1,1,211,About to Sleep
CUST040035,453,1,3500.0,2,1,1,211,About to Sleep
CUST040036,449,1,3500.0,2,1,1,211,About to Sleep
CUST040037,470,1,3500.0,2,1,1,211,About to Sleep
CUST040038,457,1,3166.79,2,1,1,211,About to Sleep
CUST040039,381,1,3500.0,2,1,1,211,About to Sleep
CUST040040,417,1,3500.0,2,1,1,211,About to Sleep
CUST040041,328,1,3500.0,2,1,1,211,About to Sleep
CUST040042,363,1,2000.0,2,1,1,211,About to Sleep
CUST040043,301,1,2000.0,3,1,1,311,Promising
CUST040044,722,2,4211.26,1,3,2,132,Lost
CUST040045,401,2,6620.8099999999995,2,3,2,232,About to Sleep
CUST040046,590,2,6264.84,1,3,2,132,Lost
CUST040047,526,2,5500.0,1,3,2,132,Lost
CUST040048,399,1,3500.0,2,1,1,211,About to Sleep
CUST040049,620,2,5500.0,1,3,2,132,Lost
CUST040050,393,1,3500.0,2,1,1,211,About to Sleep
CUST040051,540,2,6626.48,1,3,2,132,Lost
CUST040052,505,2,7000.0,1,3,2,132,Lost
CUST040053,454,1,3500.0,2,1,1,211,About to Sleep
CUST040054,564,2,7000.0,1,3,2,132,Lost
CUST040055,356,1,3500.0,2,1,1,211,About to Sleep
CUST040056,436,2,5529.1900000000005,2,3,2,232,About to Sleep
CUST040057,310,1,3500.0,3,1,1,311,Promising
CUST040058,310,1,3500.0,3,1,1,311,Promising
CUST040059,612,2,5500.0,1,3,2,132,Lost
CUST040060,493,2,6096.17,1,3,2,132,Lost
CUST040061,517,2,7000.0,1,3,2,132,Lost
CUST040062,333,2,7000.0,2,3,2,232,About to Sleep
CUST040063,596,2,7000.0,1,3,2,132,Lost
CUST040064,578,2,7000.0,1,3,2,132,Lost
CUST040065,315,1,3500.0,3,1,1,311,Promising
CUST040066,378,2,5500.0,2,3,2,232,About to Sleep
CUST040067,588,2,7000.0,1,3,2,132,Lost
CUST040068,331,1,2252.28,2,1,1,211,About to Sleep
CUST040069,534,2,6568.46,1,3,2,132,Lost
CUST040070,420,1,3500.0,2,1,1,211,About to Sleep
CUST040071,426,1,3500.0,2,1,1,211,About to Sleep
CUST040072,350,1,3500.0,2,1,1,211,About to Sleep
CUST040073,342,2,7000.0,2,3,2,232,About to Sleep
CUST040074,410,1,3500.0,2,1,1,211,About to Sleep
CUST040075,461,2,6315.79,2,3,2,232,About to Sleep
CUST040076,371,1,3500.0,2,1,1,211,About to Sleep
CUST040077,403,1,3500.0,2,1,1,211,About to Sleep
CUST040078,855,2,6534.38,1,3,2,132,Lost
CUST040079,302,1,3500.0,3,1,1,311,Promising
CUST040080,637,2,6976.76,1,3,2,132,Lost
CUST040081,487,2,5500.0,2,3,2,232,About to Sleep
CUST040082,357,2,6183.37,2,3,2,232,About to Sleep
CUST040083,354,1,3443.6,2,1,1,211,About to Sleep
CUST040084,448,1,3500.0,2,1,1,211,About to Sleep
CUST040085,611,2,5634.16,1,3,2,132,Lost
CUST040086,581,2,4938.219999999999,1,3,2,132,Lost
CUST040087,360,1,3341.74,2,1,1,211,About to Sleep
CUST040088,546,2,6883.74,1,3,2,132,Lost
CUST040089,373,1,3500.0,2,1,1,211,About to Sleep
CUST040090,398,1,3500.0,2,1,1,211,About to Sleep
CUST040091,456,1,3500.0,2,1,1,211,About to Sleep
CUST040092,570,2,6583.639999999999,1,3,2,132,Lost
CUST040093,333,1,2314.62,2,1,1,211,About to Sleep
CUST040094,474,1,3500.0,2,1,1,211,About to Sleep
CUST040095,368,2,7000.0,2,3,2,232,About to Sleep
CUST040096,395,1,3500.0,2,1,1,211,About to Sleep
CUST040097,353,1,3500.0,2,1,1,211,About to Sleep
CUST040098,431,1,3500.0,2,1,1,211,About to Sleep
CUST040099,515,2,7000.0,1,3,2,132,Lost
CUST040100,385,2,7000.0,2,3,2,232,About to Sleep
CUST040101,446,2,7000.0,2,3,2,232,About to Sleep
CUST040102,444,1,3140.58,2,1,1,211,About to Sleep
CUST040103,549,2,7000.0,1,3,2,132,Lost
CUST040104,459,1,3500.0,2,1,1,211,About to Sleep
CUST040105,399,1,3500.0,2,1,1,211,About to Sleep
CUST040106,484,1,2000.0,2,1,1,211,About to Sleep
CUST040107,485,1,3500.0,2,1,1,211,About to Sleep
CUST040108,319,1,3500.0,3,1,1,311,Promising
CUST040109,510,2,7000.0,1,3,2,132,Lost
CUST040110,472,2,5500.0,2,3,2,232,About to Sleep
CUST040111,483,1,3500.0,2,1,1,211,About to Sleep
CUST040112,443,1,3500.0,2,1,1,211,About to Sleep
CUST040113,448,2,7000.0,2,3,2,232,About to Sleep
CUST040114,402,2,5500.0,2,3,2,232,About to Sleep
CUST040115,514,2,5571.79,1,3,2,132,Lost
CUST040116,465,1,2000.0,2,1,1,211,About to Sleep
CUST040117,464,2,5500.0,2,3,2,232,About to Sleep
CUST040118,425,1,2000.0,2,1,1,211,About to Sleep
CUST040119,379,1,3500.0,2,1,1,211,About to Sleep
CUST040120,316,1,3500.0,3,1,1,311,Promising
CUST040121,476,1,3500.0,2,1,1,211,About to Sleep
CUST040122,482,2,6072.08,2,3,2,232,About to Sleep
CUST040123,337,1,3500.0,2,1,1,211,About to Sleep
CUST040124,390,2,7000.0,2,3,2,232,About to Sleep
CUST040125,397,1,3500.0,2,1,1,211,About to Sleep
CUST040126,389,1,3500.0,2,1,1,211,About to Sleep
CUST040127,314,1,3329.39,3,1,1,311,Promising
CUST040128,542,2,7000.0,1,3,2,132,Lost
CUST040129,350,1,3500.0,2,1,1,211,About to Sleep
CUST040130,347,1,3500.0,2,1,1,211,About to Sleep
CUST040131,560,2,6371.33,1,3,2,132,Lost
CUST040132,630,2,5500.0,1,3,2,132,Lost
CUST040133,372,1,3500.0,2,1,1,211,About to Sleep
CUST040134,600,2,5500.0,1,3,2,132,Lost
CUST040135,403,1,3500.0,2,1,1,211,About to Sleep
CUST040136,427,1,3500.0,2,1,1,211,About to Sleep
CUST040137,331,1,3500.0,2,1,1,211,About to Sleep
CUST040138,423,1,2000.0,2,1,1,211,About to Sleep
CUST040139,480,1,3500.0,2,1,1,211,About to Sleep
CUST040140,354,1,2000.0,2,1,1,211,About to Sleep
CUST040141,446,1,3500.0,2,1,1,211,About to Sleep
CUST040142,353,1,3500.0,2,1,1,211,About to Sleep
CUST040143,377,1,3500.0,2,1,1,211,About to Sleep
CUST040144,361,1,3353.28,2,1,1,211,About to Sleep
CUST040145,427,1,3500.0,2,1,1,211,About to Sleep
CUST040146,435,2,7000.0,2,3,2,232,About to Sleep
CUST040147,338,1,2091.43,2,1,1,211,About to Sleep
CUST040148,744,2,7000.0,1,3,2,132,Lost
CUST040149,611,2,6146.79,1,3,2,132,Lost
CUST040150,382,2,7000.0,2,3,2,232,About to Sleep
CUST040151,391,1,3500.0,2,1,1,211,About to Sleep
CUST040152,484,1,3500.0,2,1,1,211,About to Sleep
CUST040153,475,1,3500.0,2,1,1,211,About to Sleep
CUST040154,398,1,3500.0,2,1,1,211,About to Sleep
CUST040155,463,2,6227.57,2,3,2,232,About to Sleep
CUST040156,505,2,7000.0,1,3,2,132,Lost
CUST040157,421,2,7000.0,2,3,2,232,About to Sleep
CUST040158,316,1,3500.0,3,1,1,311,Promising
CUST040159,397,2,5500.0,2,3,2,232,About to Sleep
CUST040160,393,1,3500.0,2,1,1,211,About to Sleep
CUST040161,448,1,3500.0,2,1,1,211,About to Sleep
CUST040162,416,2,7000.0,2,3,2,232,About to Sleep
CUST040163,350,1,3500.0,2,1,1,211,About to Sleep
CUST040164,454,2,7000.0,2,3,2,232,About to Sleep
CUST040165,478,1,3500.0,2,1,1,211,About to Sleep
CUST040166,466,1,3500.0,2,1,1,211,About to Sleep
CUST040167,408,1,3500.0,2,1,1,211,About to Sleep
CUST040168,354,1,3500.0,2,1,1,211,About to Sleep
CUST040169,325,1,3500.0,3,1,1,311,Promising
CUST040170,379,2,5870.67,2,3,2,232,About to Sleep
CUST040171,501,1,2000.0,1,1,1,111,Lost
CUST040172,391,1,3500.0,2,1,1,211,About to Sleep
CUST040173,595,2,5500.0,1,3,2,132,Lost
CUST040174,349,1,3500.0,2,1,1,211,About to Sleep
CUST040175,374,1,3500.0,2,1,1,211,About to Sleep
CUST040176,562,2,5500.0,1,3,2,132,Lost
CUST040177,445,1,3500.0,2,1,1,211,About to Sleep
CUST040178,463,1,3500.0,2,1,1,211,About to Sleep
CUST040179,302,1,3500.0,3,1,1,311,Promising
CUST040180,319,1,3500.0,3,1,1,311,Promising
CUST040181,496,1,3500.0,1,1,1,111,Lost
CUST040182,483,1,3500.0,2,1,1,211,About to Sleep
CUST040183,475,2,5500.0,2,3,2,232,About to Sleep
CUST040184,461,1,3500.0,2,1,1,211,About to Sleep
CUST040185,461,1,3500.0,2,1,1,211,About to Sleep
CUST040186,470,2,7000.0,2,3,2,232,About to Sleep
CUST040187,441,1,3500.0,2,1,1,211,About to Sleep
CUST040188,337,1,3348.57,2,1,1,211,About to Sleep
CUST040189,381,1,3500.0,2,1,1,211,About to Sleep
CUST040190,483,1,2000.0,2,1,1,211,About to Sleep
CUST040191,460,1,3500.0,2,1,1,211,About to Sleep
CUST040192,575,2,7000.0,1,3,2,132,Lost
CUST040193,689,2,7000.0,1,3,2,132,Lost
CUST040194,363,1,3500.0,2,1,1,211,About to Sleep
CUST040195,357,2,4817.8099999999995,2,3,2,232,About to Sleep
CUST040196,449,1,3500.0,2,1,1,211,About to Sleep
CUST040197,419,1,3500.0,2,1,1,211,About to Sleep
CUST040198,437,1,3500.0,2,1,1,211,About to Sleep
CUST040199,319,1,3500.0,3,1,1,311,Promising
CUST040200,464,1,3500.0,2,1,1,211,About to Sleep
CUST040201,482,1,3500.0,2,1,1,211,About to Sleep
CUST040202,317,1,3500.0,3,1,1,311,Promising
CUST040203,780,2,5544.18,1,3,2,132,Lost
CUST040204,360,2,7000.0,2,3,2,232,About to Sleep
CUST040205,342,1,3500.0,2,1,1,211,About to Sleep
CUST040206,526,2,5500.0,1,3,2,132,Lost
CUST040207,559,2,7000.0,1,3,2,132,Lost
CUST040208,391,2,7000.0,2,3,2,232,About to Sleep
CUST040209,472,1,3500.0,2,1,1,211,About to Sleep
CUST040210,605,2,7000.0,1,3,2,132,Lost
CUST040211,382,1,2688.1,2,1,1,211,About to Sleep
CUST040212,356,1,3500.0,2,1,1,211,About to Sleep
CUST040213,765,2,7000.0,1,3,2,132,Lost
CUST040214,304,1,2531.38,3,1,1,311,Promising
CUST040215,303,1,3500.0,3,1,1,311,Promising
CUST040216,354,1,3500.0,2,1,1,211,About to Sleep
CUST040217,493,1,3500.0,1,1,1,111,Lost
CUST040218,393,1,3500.0,2,1,1,211,About to Sleep
CUST040219,367,2,5983.6900000000005,2,3,2,232,About to Sleep
CUST040220,543,2,7000.0,1,3,2,132,Lost
CUST040221,432,1,3500.0,2,1,1,211,About to Sleep
CUST040222,353,1,3500.0,2,1,1,211,About to Sleep
CUST040223,423,1,3500.0,2,1,1,211,About to Sleep
CUST040224,505,2,7000.0,1,3,2,132,Lost
CUST040225,391,1,3500.0,2,1,1,211,About to Sleep
CUST040226,327,2,7000.0,3,3,2,332,Potential Loyalists
CUST040227,398,1,3500.0,2,1,1,211,About to Sleep
CUST040228,430,1,3500.0,2,1,1,211,About to Sleep
CUST040229,417,1,3500.0,2,1,1,211,About to Sleep
CUST040230,395,1,2000.0,2,1,1,211,About to Sleep
CUST040231,306,1,2000.0,3,1,1,311,Promising
CUST040232,446,1,3500.0,2,1,1,211,About to Sleep
CUST040233,315,1,3500.0,3,1,1,311,Promising
CUST040234,387,1,2000.0,2,1,1,211,About to Sleep
CUST040235,621,2,7000.0,1,3,2,132,Lost
CUST040236,378,1,3500.0,2,1,1,211,About to Sleep
CUST040237,551,2,6876.7,1,3,2,132,Lost
CUST040238,674,2,7000.0,1,3,2,132,Lost
CUST040239,316,1,2017.57,3,1,1,311,Promising
CUST040240,400,1,3500.0,2,1,1,211,About to Sleep
CUST040241,485,1,3500.0,2,1,1,211,About to Sleep
CUST040242,457,1,3262.32,2,1,1,211,About to Sleep
CUST040243,315,2,7000.0,3,3,2,332,Potential Loyalists
CUST040244,424,1,3500.0,2,1,1,211,About to Sleep
CUST040245,507,2,7000.0,1,3,2,132,Lost
CUST040246,437,2,6865.79,2,3,2,232,About to Sleep
CUST040247,781,2,6320.860000000001,1,3,2,132,Lost
CUST040248,460,2,7000.0,2,3,2,232,About to Sleep
CUST040249,380,2,5500.0,2,3,2,232,About to Sleep
CUST040250,362,1,3500.0,2,1,1,211,About to Sleep
CUST040251,676,2,5500.0,1,3,2,132,Lost
CUST040252,350,1,3500.0,2,1,1,211,About to Sleep
CUST040253,395,1,3500.0,2,1,1,211,About to Sleep
CUST040254,488,1,3500.0,2,1,1,211,About to Sleep
CUST040255,393,1,3500.0,2,1,1,211,About to Sleep
CUST040256,492,2,7000.0,1,3,2,132,Lost
CUST040257,412,1,3500.0,2,1,1,211,About to Sleep
CUST040258,532,2,7000.0,1,3,2,132,Lost
CUST040259,304,1,3500.0,3,1,1,311,Promising
CUST040260,500,1,3500.0,1,1,1,111,Lost
CUST040261,312,1,2782.08,3,1,1,311,Promising
CUST040262,490,1,3500.0,2,1,1,211,About to Sleep
CUST040263,322,1,2300.12,3,1,1,311,Promising
CUST040264,323,1,2000.0,3,1,1,311,Promising
CUST040265,460,2,7000.0,2,3,2,232,About to Sleep
CUST040266,418,1,3500.0,2,1,1,211,About to Sleep
CUST040267,443,1,3500.0,2,1,1,211,About to Sleep
CUST040268,306,1,3500.0,3,1,1,311,Promising
CUST040269,466,2,6787.37,2,3,2,232,About to Sleep
CUST040270,446,1,3500.0,2,1,1,211,About to Sleep
CUST040271,310,1,3500.0,3,1,1,311,Promising
CUST040272,339,1,2000.0,2,1,1,211,About to Sleep
CUST040273,328,2,4000.0,2,3,2,232,About to Sleep
CUST040274,517,2,7000.0,1,3,2,132,Lost
CUST040275,590,2,7000.0,1,3,2,132,Lost
CUST040276,572,2,7000.0,1,3,2,132,Lost
CUST040277,307,1,3500.0,3,1,1,311,Promising
CUST040278,340,2,4495.53,2,3,2,232,About to Sleep
CUST040279,345,2,7000.0,2,3,2,232,About to Sleep
CUST040280,383,1,3500.0,2,1,1,211,About to Sleep
CUST040281,462,1,2000.0,2,1,1,211,About to Sleep
CUST040282,355,2,7000.0,2,3,2,232,About to Sleep
CUST040283,402,2,7000.0,2,3,2,232,About to Sleep
CUST040284,433,1,3500.0,2,1,1,211,About to Sleep
CUST040285,466,1,3500.0,2,1,1,211,About to Sleep
CUST040286,460,2,7000.0,2,3,2,232,About to Sleep
CUST040287,418,1,2183.41,2,1,1,211,About to Sleep
CUST040288,420,1,3500.0,2,1,1,211,About to Sleep
CUST040289,386,1,3500.0,2,1,1,211,About to Sleep
CUST040290,695,2,6662.52,1,3,2,132,Lost
CUST040291,491,2,6040.3,2,3,2,232,About to Sleep
CUST040292,455,1,3500.0,2,1,1,211,About to Sleep
CUST040293,318,1,3500.0,3,1,1,311,Promising
CUST040294,444,1,2467.59,2,1,1,211,About to Sleep
CUST040295,445,1,3500.0,2,1,1,211,About to Sleep
CUST040296,346,2,5634.610000000001,2,3,2,232,About to Sleep
CUST040297,404,1,3500.0,2,1,1,211,About to Sleep
CUST040298,472,2,7000.0,2,3,2,232,About to Sleep
CUST040299,635,2,5668.05,1,3,2,132,Lost
CUST040300,494,1,3500.0,1,1,1,111,Lost
CUST040301,421,2,5500.0,2,3,2,232,About to Sleep
CUST040302,415,1,3500.0,2,1,1,211,About to Sleep
CUST040303,489,1,3500.0,2,1,1,211,About to Sleep
CUST040304,539,2,7000.0,1,3,2,132,Lost
CUST040305,479,2,7000.0,2,3,2,232,About to Sleep
CUST040306,757,2,6992.6900000000005,1,3,2,132,Lost
CUST040307,423,1,3306.98,2,1,1,211,About to Sleep
CUST040308,431,1,3500.0,2,1,1,211,About to Sleep
CUST040309,469,1,2846.63,2,1,1,211,About to Sleep
CUST040310,460,1,3500.0,2,1,1,211,About to Sleep
CUST040311,493,2,6165.280000000001,1,3,2,132,Lost
CUST040312,462,2,6433.62,2,3,2,232,About to Sleep
CUST040313,343,2,4538.08,2,3,2,232,About to Sleep
CUST040314,420,1,3500.0,2,1,1,211,About to Sleep
CUST040315,467,1,3500.0,2,1,1,211,About to Sleep
CUST040316,434,1,3500.0,2,1,1,211,About to Sleep
CUST040317,358,1,2233.77,2,1,1,211,About to Sleep
CUST040318,362,1,3500.0,2,1,1,211,About to Sleep
CUST040319,413,1,3500.0,2,1,1,211,About to Sleep
CUST040320,442,1,3500.0,2,1,1,211,About to Sleep
CUST040321,467,1,3500.0,2,1,1,211,About to Sleep
CUST040322,341,2,7000.0,2,3,2,232,About to Sleep
CUST040323,512,2,7000.0,1,3,2,132,Lost
CUST040324,557,2,7000.0,1,3,2,132,Lost
CUST040325,472,1,3500.0,2,1,1,211,About to Sleep
CUST040326,365,1,3500.0,2,1,1,211,About to Sleep
CUST040327,451,1,3500.0,2,1,1,211,About to Sleep
CUST040328,484,1,3432.52,2,1,1,211,About to Sleep
CUST040329,460,1,3500.0,2,1,1,211,About to Sleep
CUST040330,343,1,2182.66,2,1,1,211,About to Sleep
CUST040331,333,1,3500.0,2,1,1,211,About to Sleep
CUST040332,372,1,3500.0,2,1,1,211,About to Sleep
CUST040333,394,1,3500.0,2,1,1,211,About to Sleep
CUST040334,374,1,3500.0,2,1,1,211,About to Sleep
CUST040335,342,1,3500.0,2,1,1,211,About to Sleep
CUST040336,488,1,3500.0,2,1,1,211,About to Sleep
CUST040337,325,1,3500.0,3,1,1,311,Promising
CUST040338,392,2,5500.0,2,3,2,232,About to Sleep
CUST040339,378,1,3500.0,2,1,1,211,About to Sleep
CUST040340,380,1,3500.0,2,1,1,211,About to Sleep
CUST040341,674,2,5500.0,1,3,2,132,Lost
CUST040342,312,1,3500.0,3,1,1,311,Promising
CUST040343,435,1,3500.0,2,1,1,211,About to Sleep
CUST040344,349,1,3500.0,2,1,1,211,About to Sleep
CUST040345,447,2,6623.969999999999,2,3,2,232,About to Sleep
CUST040346,494,1,3500.0,1,1,1,111,Lost
CUST040347,412,1,3500.0,2,1,1,211,About to Sleep
CUST040348,414,1,3500.0,2,1,1,211,About to Sleep
CUST040349,344,1,3500.0,2,1,1,211,About to Sleep
CUST040350,354,1,3500.0,2,1,1,211,About to Sleep
CUST040351,338,1,2607.28,2,1,1,211,About to Sleep
CUST040352,555,2,7000.0,1,3,2,132,Lost
CUST040353,498,1,3500.0,1,1,1,111,Lost
CUST040354,497,1,3500.0,1,1,1,111,Lost
CUST040355,336,1,3500.0,2,1,1,211,About to Sleep
CUST040356,510,2,6411.82,1,3,2,132,Lost
CUST040357,336,1,3500.0,2,1,1,211,About to Sleep
CUST040358,395,2,7000.0,2,3,2,232,About to Sleep
CUST040359,357,1,3500.0,2,1,1,211,About to Sleep
CUST040360,424,1,2772.9,2,1,1,211,About to Sleep
CUST040361,460,1,3500.0,2,1,1,211,About to Sleep
CUST040362,455,2,5500.0,2,3,2,232,About to Sleep
CUST040363,341,1,2811.2,2,1,1,211,About to Sleep
CUST040364,433,1,3500.0,2,1,1,211,About to Sleep
CUST040365,344,2,5500.0,2,3,2,232,About to Sleep
CUST040366,440,1,3500.0,2,1,1,211,About to Sleep
CUST040367,319,1,3500.0,3,1,1,311,Promising
CUST040368,384,1,3500.0,2,1,1,211,About to Sleep
CUST040369,364,1,3500.0,2,1,1,211,About to Sleep
CUST040370,322,1,3500.0,3,1,1,311,Promising
CUST040371,605,2,5959.26,1,3,2,132,Lost
CUST040372,386,1,3500.0,2,1,1,211,About to Sleep
CUST040373,462,2,7000.0,2,3,2,232,About to Sleep
CUST040374,424,1,2000.0,2,1,1,211,About to Sleep
CUST040375,343,2,7000.0,2,3,2,232,About to Sleep
CUST040376,496,2,5500.0,1,3,2,132,Lost
CUST040377,471,1,3500.0,2,1,1,211,About to Sleep
CUST040378,309,1,3500.0,3,1,1,311,Promising
CUST040379,437,1,3500.0,2,1,1,211,About to Sleep
CUST040380,494,1,2090.65,1,1,1,111,Lost
CUST040381,363,2,6102.74,2,3,2,232,About to Sleep
CUST040382,359,1,3500.0,2,1,1,211,About to Sleep
CUST040383,498,2,5500.0,1,3,2,132,Lost
CUST040384,482,2,7000.0,2,3,2,232,About to Sleep
CUST040385,393,1,2000.0,2,1,1,211,About to Sleep
CUST040386,312,1,3500.0,3,1,1,311,Promising
CUST040387,473,1,2000.0,2,1,1,211,About to Sleep
CUST040388,335,1,3500.0,2,1,1,211,About to Sleep
CUST040389,362,2,7000.0,2,3,2,232,About to Sleep
CUST040390,397,2,7000.0,2,3,2,232,About to Sleep
CUST040391,795,2,7000.0,1,3,2,132,Lost
CUST040392,428,1,3500.0,2,1,1,211,About to Sleep
CUST040393,370,1,2000.0,2,1,1,211,About to Sleep
CUST040394,482,1,2000.0,2,1,1,211,About to Sleep
CUST040395,384,1,2000.0,2,1,1,211,About to Sleep
CUST040396,456,1,3500.0,2,1,1,211,About to Sleep
CUST040397,341,1,3500.0,2,1,1,211,About to Sleep
CUST040398,709,2,7000.0,1,3,2,132,Lost
CUST040399,494,2,5500.0,1,3,2,132,Lost
CUST040400,390,1,2000.0,2,1,1,211,About to Sleep
CUST040401,747,2,7000.0,1,3,2,132,Lost
CUST040402,316,1,3500.0,3,1,1,311,Promising
CUST040403,540,2,7000.0,1,3,2,132,Lost
CUST040404,516,2,7000.0,1,3,2,132,Lost
CUST040405,374,1,2000.0,2,1,1,211,About to Sleep
CUST040406,408,1,3500.0,2,1,1,211,About to Sleep
CUST040407,412,1,3500.0,2,1,1,211,About to Sleep
CUST040408,557,2,7000.0,1,3,2,132,Lost
CUST040409,416,1,3500.0,2,1,1,211,About to Sleep
CUST040410,417,1,2661.22,2,1,1,211,About to Sleep
CUST040411,809,2,6132.37,1,3,2,132,Lost
CUST040412,363,1,3500.0,2,1,1,211,About to Sleep
CUST040413,413,1,3500.0,2,1,1,211,About to Sleep
CUST040414,313,1,3500.0,3,1,1,311,Promising
CUST040415,435,2,7000.0,2,3,2,232,About to Sleep
CUST040416,417,1,3500.0,2,1,1,211,About to Sleep
CUST040417,540,2,7000.0,1,3,2,132,Lost
CUST040418,343,2,7000.0,2,3,2,232,About to Sleep
CUST040419,504,2,4000.0,1,3,2,132,Lost
CUST040420,475,1,3500.0,2,1,1,211,About to Sleep
CUST040421,500,1,3500.0,1,1,1,111,Lost
CUST040422,317,1,2826.67,3,1,1,311,Promising
CUST040423,466,2,7000.0,2,3,2,232,About to Sleep
CUST040424,301,1,3500.0,3,1,1,311,Promising
CUST040425,470,1,3326.09,2,1,1,211,About to Sleep
CUST040426,370,1,3500.0,2,1,1,211,About to Sleep
CUST040427,598,2,7000.0,1,3,2,132,Lost
CUST040428,373,1,3500.0,2,1,1,211,About to Sleep
CUST040429,363,1,3014.39,2,1,1,211,About to Sleep
CUST040430,475,1,3500.0,2,1,1,211,About to Sleep
CUST040431,407,1,3500.0,2,1,1,211,About to Sleep
CUST040432,373,1,2000.0,2,1,1,211,About to Sleep
CUST040433,475,2,7000.0,2,3,2,232,About to Sleep
CUST040434,482,2,7000.0,2,3,2,232,About to Sleep
CUST040435,482,1,2820.94,2,1,1,211,About to Sleep
CUST040436,336,1,3500.0,2,1,1,211,About to Sleep
CUST040437,312,1,3500.0,3,1,1,311,Promising
CUST040438,374,2,7000.0,2,3,2,232,About to Sleep
CUST040439,402,1,2545.11,2,1,1,211,About to Sleep
CUST040440,396,1,3500.0,2,1,1,211,About to Sleep
CUST040441,305,1,3500.0,3,1,1,311,Promising
CUST040442,511,2,7000.0,1,3,2,132,Lost
CUST040443,311,1,3500.0,3,1,1,311,Promising
CUST040444,400,2,7000.0,2,3,2,232,About to Sleep
CUST040445,475,2,7000.0,2,3,2,232,About to Sleep
CUST040446,412,1,3500.0,2,1,1,211,About to Sleep
